"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000167881",111.936683236836,-0.311774625880021,0.205522287956361,-1.51698693596784,0.12926998242991,0.319928449666717
"ENSG00000266190",16.1231100035743,-0.687801286689196,0.465351954399564,-1.47802384880204,0.139401394956841,0.343434345757307
"ENSG00000121073",45.5683785309846,-0.418149816756581,0.284871121918285,-1.46785610960077,0.142143312417259,0.348604865747305
"ENSG00000267185",57.1948535606028,-0.37323269340941,0.255370410074501,-1.46153461280234,0.143868783870106,0.351247211070259
"ENSG00000141510",32.0220962708317,-0.489793899197094,0.337599729267691,-1.45081247624084,0.146832084605678,0.356874393974339
"ENSG00000173821",7.94433153780818,0.933240512962322,0.65122456327803,1.43305484096718,0.151842165531953,0.367403811242494
"ENSG00000133030",147.593971033548,-0.259064171213201,0.181425626106512,-1.42793593591408,0.153310298965592,0.369307475730449
"ENSG00000072210",8.66627160835922,-0.880341671297176,0.620044056146912,-1.41980503251303,0.155664449455899,0.373319166394235
"ENSG00000265683",13.9431005069141,0.687840853774109,0.493264310053313,1.3944671036503,0.163176596699481,0.389611081106249
"ENSG00000132478",30.1065810590318,0.477810464804101,0.343674897555458,1.39029783147603,0.164438456091723,0.390901943867167
"ENSG00000108821",14.5651899599121,0.655321085053411,0.476086914361906,1.37647363387782,0.16867504476179,0.399222158344499
"ENSG00000224011",29.7240751192627,-0.467400169431179,0.342453500689222,-1.36485732658737,0.172297896795724,0.405223496854331
"ENSG00000263870",32.319851939056,-0.448134433882414,0.328650220624643,-1.36356042308651,0.172705955301384,0.405223496854331
"ENSG00000262519",53.4031603453755,-0.352105172660507,0.25906303037997,-1.35914866796729,0.174099483545969,0.406732414146185
"ENSG00000141198",13.1558740455027,-0.692042642876939,0.511668796531739,-1.35252070786383,0.176208798886004,0.409893429168301
"ENSG00000108848",187.587230763545,0.234314253942141,0.174587453957919,1.34210247431994,0.179562771737286,0.415910351630807
"ENSG00000131095",24.1402061714349,-0.502213535975209,0.378215018807474,-1.32785191227653,0.184227033445482,0.422103884696861
"ENSG00000136450",77.2721873576049,-0.298180621303169,0.224564712838219,-1.32781601140507,0.184238896141668,0.422103884696861
"ENSG00000141524",9.5512368618373,0.807647820841256,0.608716160778526,1.32680528771949,0.184573100872982,0.422103884696861
"ENSG00000141279",130.902282814208,0.242204851087028,0.183217410762536,1.32195324712314,0.18618371978567,0.422224167882146
"ENSG00000267634",10.9160614845233,-0.721363517174208,0.545139152861975,-1.32326491940096,0.185747293512028,0.422224167882146
"ENSG00000108829",119.499601752493,-0.267749592864785,0.20343864352319,-1.31611963306403,0.188133892318069,0.42310609807632
"ENSG00000159842",85.28294359778,0.285191782041745,0.216664946147684,1.31628021566235,0.188080008728591,0.42310609807632
"ENSG00000178307",42.0063944512394,-0.399520577893084,0.306481201357534,-1.3035728655573,0.192379257347486,0.430865940009658
"ENSG00000005884",494.075554061008,-0.226343701515968,0.174850372979599,-1.29449939201661,0.195492979159615,0.434664264354176
"ENSG00000189120",8.0118591748253,0.83062821420214,0.641927097183762,1.29396035444872,0.195679115318116,0.434664264354176
"ENSG00000178502",18.14178859957,0.563482121535228,0.436803314109482,1.29001338436273,0.197046011028725,0.435914032561506
"ENSG00000198242",25.2957557781127,-0.470954346600566,0.367800190097393,-1.2804624882762,0.200382529299943,0.441493214961664
"ENSG00000141698",16.8803005959208,-0.564670535542311,0.442162525249407,-1.27706556593371,0.201579100415077,0.442331467307577
"ENSG00000166579",60.3727079784635,0.315093403726782,0.247690801628325,1.27212396122646,0.203329078902859,0.444372422440925
"ENSG00000132475",1027.74069812952,0.14210435208454,0.111952704079968,1.26932487475278,0.20432521805452,0.444756097130723
"ENSG00000091640",27.8229729814834,0.444265440397658,0.351268905493172,1.26474456876256,0.205962907689513,0.445632407861529
"ENSG00000120071",78.1988881841999,0.287415679290503,0.227457085751686,1.26360398200245,0.206372203640671,0.445632407861529
"ENSG00000070366",16.1097259620901,0.567710497111557,0.450154966868454,1.26114458107813,0.207256761084246,0.445766525824053
"ENSG00000267253",12.9271559171427,0.638346305163132,0.507684537506575,1.25736802680319,0.208620401367042,0.446925919134138
"ENSG00000091542",13.8310092351135,0.624295821113688,0.497467136210505,1.25494887133512,0.209497321168561,0.44703759084
"ENSG00000065559",37.6222264108765,0.386263115085752,0.309821957253533,1.24672608265032,0.212497951714678,0.451662313056295
"ENSG00000108773",64.6492623878201,0.299158850152493,0.241380704492735,1.23936522093255,0.215210275191261,0.452477575157478
"ENSG00000160551",112.994687225777,0.238859856872825,0.192801407337347,1.23889062933492,0.215386004410755,0.452477575157478
"ENSG00000170043",21.1051184292816,-0.519258786925219,0.418484866639395,-1.24080660573244,0.214677200389816,0.452477575157478
"ENSG00000267340",16.0226821984134,-0.57658858478175,0.467320362098294,-1.23381866390935,0.217270483067904,0.454674138311985
"ENSG00000055483",10.1595273783577,-0.720181329505199,0.586792788650705,-1.22731796203769,0.219703107086551,0.455249466165381
"ENSG00000108641",9.350938253623,-0.74852514337224,0.612590742483043,-1.2219008409076,0.221745127431108,0.455249466165381
"ENSG00000108654",1501.1644850206,0.133730694768191,0.108799417034982,1.22914900109431,0.219015945925784,0.455249466165381
"ENSG00000126858",26.7200920836959,-0.458255156594012,0.374844795593263,-1.22251972544726,0.221511149126625,0.455249466165381
"ENSG00000141298",10.1995893412388,0.693601045241957,0.567291573304321,1.22265353106149,0.221460585234733,0.455249466165381
"ENSG00000007168",199.008769290507,0.205293129276397,0.168397789087088,1.21909634555967,0.222807626782056,0.455361947011575
"ENSG00000141376",14.9101135403797,0.569291918297498,0.467657745583775,1.21732596898797,0.223480217537046,0.455361947011575
"ENSG00000174238",154.573890988945,0.218391008899004,0.180203485136402,1.21191334747881,0.225545552273531,0.457849023716306
"ENSG00000167716",8.9142646169118,0.74917840533784,0.621474077126517,1.20548617056046,0.228015673626991,0.461136175768019
"ENSG00000169710",65.8482184967013,-0.347047481622867,0.288530193829762,-1.2028116607707,0.229049211333033,0.461504358894066
"ENSG00000070444",32.2200007829584,0.386243900218469,0.324461100776688,1.19041666102312,0.233882667779496,0.466045610060613
"ENSG00000172809",37.9286067532294,-0.36914711398171,0.309445656041052,-1.19293034746216,0.23289665280357,0.466045610060613
"ENSG00000188895",149.723161271634,0.21627182110908,0.181605827954859,1.19088590682694,0.233698377864175,0.466045610060613
"ENSG00000108469",8.70646070086119,0.726599953472336,0.61155692873996,1.18811498868864,0.234788109919952,0.466136101013238
"ENSG00000197170",86.8234574825232,-0.25014039836353,0.213805216513832,-1.16994525410631,0.242023000778058,0.478746227816451
"ENSG00000108671",134.753465418986,-0.213552071482513,0.185179309907219,-1.15321777357044,0.248821010087368,0.490403590790376
"ENSG00000173757",25.6006396441241,0.425332978066489,0.37597330482632,1.13128504765244,0.257935135635362,0.504696185972441
"ENSG00000275023",44.6079744247888,0.321722482771864,0.28387026673652,1.13334336304576,0.257070088390018,0.504696185972441
"ENSG00000175662",14.4890399796779,0.540656724191504,0.479437847950396,1.12768886833365,0.259451340454927,0.505470762283403
"ENSG00000267691",45.4363638649713,-0.315184991098524,0.279933644483178,-1.12592750928681,0.260196204201235,0.505470762283403
"ENSG00000108557",20.2670131512301,0.4921050621531,0.442026659761575,1.11329271953537,0.265582732247203,0.513984346192376
"ENSG00000183684",29.3125120826931,-0.374670715099183,0.337171739319103,-1.11121624800408,0.266475279114497,0.513984346192376
"ENSG00000070495",23.024200388358,-0.420737336937942,0.38081814294226,-1.10482482186185,0.269235502764223,0.515638312714519
"ENSG00000108960",13.3520310189391,-0.56795188424915,0.513625061956017,-1.10577136186899,0.26882549341683,0.515638312714519
"ENSG00000037042",15.8641452558542,-0.522653131320359,0.476091733995838,-1.09779921389042,0.272292174818804,0.516022233397874
"ENSG00000087191",80.4705200904563,-0.246440558476033,0.22363749339713,-1.10196441004823,0.270477144503833,0.516022233397874
"ENSG00000213180",20.1686323010806,-0.444115476365523,0.404349882476814,-1.09834451699386,0.272054079871531,0.516022233397874
"ENSG00000136444",7.98118350835724,-0.731008921938711,0.668788216645927,-1.09303499036635,0.27437843712028,0.518164156512863
"ENSG00000015532",37.3242333527207,0.375150029216428,0.344021398157495,1.09048457806884,0.275499743053176,0.518475210884796
"ENSG00000276293",18.4119808576643,0.489830533231751,0.450597239432797,1.08706953874893,0.277006078738026,0.519506209951592
"ENSG00000264364",96.7444651494815,-0.231966699272154,0.21449878085531,-1.08143597994912,0.279503224070868,0.522381887746243
"ENSG00000109046",68.2982487150951,0.261423800791124,0.244231900842626,1.07039170513427,0.284443031395696,0.527973024028998
"ENSG00000198265",34.0327440065061,0.341044097085248,0.317975250215235,1.07254919008444,0.283473432318708,0.527973024028998
"ENSG00000126581",137.914549135266,-0.196247755863364,0.184970589743845,-1.06096734694492,0.288704740839692,0.530433795034282
"ENSG00000265614",7.76081027283271,0.674009707764799,0.633895258052546,1.06328245747648,0.28765387813091,0.530433795034282
"ENSG00000278540",36.320749076308,-0.355855977904201,0.335156797802307,-1.06175969050195,0.28834479359683,0.530433795034282
"ENSG00000108846",7.23490681102076,-0.715239125282418,0.675901485894411,-1.05820025581975,0.289964154676116,0.530947877819104
"ENSG00000108506",11.3266777105645,0.566792930196735,0.542360545476474,1.04504823391753,0.296000677399416,0.540176320371999
"ENSG00000205544",7.93394649374699,-0.68783312581668,0.661884940448458,-1.0392034684316,0.298710117739284,0.543291556425141
"ENSG00000126561",16.2944531289131,0.467741731258182,0.452496413870443,1.03369157615491,0.30128037243704,0.54431320620292
"ENSG00000185262",33.2099887361235,-0.356948727907901,0.34495556839865,-1.03476725876589,0.300777616854428,0.54431320620292
"ENSG00000108604",88.2629208926057,0.218618667276675,0.213115950635672,1.02582029465458,0.304976298107531,0.547341568126761
"ENSG00000167693",20.2971067261476,-0.414513538026949,0.403891078269953,-1.02630030800011,0.30475005215714,0.547341568126761
"ENSG00000188612",296.050271598121,-0.148926329434272,0.145515433939442,-1.02344009430814,0.306099810457198,0.547544875471291
"ENSG00000241788",26.8924537504734,-0.37922100414877,0.372174364613311,-1.01893370475095,0.308234441104881,0.549549562759361
"ENSG00000072778",9.34413719657561,0.648906341580878,0.639590846134606,1.01456477293659,0.310313338615105,0.55101308874949
"ENSG00000198909",50.8829827720782,0.270290983677067,0.267454215146242,1.01060655757201,0.312204775992808,0.55101308874949
"ENSG00000264176",10.8290820110444,-0.573645426339171,0.568701630880542,-1.00869312692312,0.313121829031075,0.55101308874949
"ENSG00000267132",9.36665098966829,-0.612883769498805,0.606793637919567,-1.01003657783908,0.312477765843211,0.55101308874949
"ENSG00000141030",44.4880749920459,-0.286307637853966,0.285259859325119,-1.00367306683571,0.315536223097357,0.553464831452321
"ENSG00000197879",72.2603834686519,0.238566647929765,0.23910019084459,0.997768538314667,0.318391609537555,0.554881840415933
"ENSG00000198863",28.5861754699111,0.349148592180682,0.349704851558738,0.998409346122662,0.318080903434402,0.554881840415933
"ENSG00000178691",53.7687500489678,-0.264238506680256,0.268368053127311,-0.984612376924404,0.324814507776093,0.562831837916556
"ENSG00000275410",12.4469992415573,0.511422666689918,0.519646837475106,0.98417353827236,0.325030194221185,0.562831837916556
"ENSG00000131748",43.1475129726826,0.282082284714637,0.288790204209025,0.976772344087085,0.328681870543208,0.567342591829359
"ENSG00000073536",12.3636264665646,-0.518002524225016,0.543780769860661,-0.952594414763416,0.340795608190506,0.57903203648669
"ENSG00000082641",253.478026392262,0.146395194441895,0.15349206713294,0.953763912209884,0.340203160379835,0.57903203648669
"ENSG00000108669",9.14749165409573,0.588286363197966,0.616562776200797,0.954138630980827,0.340013473837421,0.57903203648669
"ENSG00000171634",54.3900346457269,0.255227826544197,0.265736506418565,0.960454511816998,0.336826514186412,0.57903203648669
"ENSG00000174977",111.339250195541,-0.188166604262372,0.197026884494515,-0.955030095233582,0.33956247790073,0.57903203648669
"ENSG00000011260",9.38429710398742,-0.555225878892961,0.584253189990558,-0.950317239862969,0.341951081587057,0.579179644438078
"ENSG00000173868",8.51450756732372,-0.606777759119621,0.644391942958321,-0.941628407602339,0.346382920391236,0.583191873526706
"ENSG00000181222",205.679253748816,0.159740572810105,0.169674210843659,0.941454638367484,0.346471924862729,0.583191873526706
"ENSG00000173065",27.4501838962312,0.331658297135554,0.353245492016547,0.93888897277143,0.34778775143486,0.583594307361283
"ENSG00000239702",11.0219539272776,-1.13168364984203,1.2145724861048,-0.931754722578473,0.351463298781182,0.587941691170989
"ENSG00000167193",122.280594967673,0.182394599536377,0.19653516917207,0.928050690900454,0.353381275651558,0.589331235086598
"ENSG00000108468",48.1421149754258,-0.249447655924632,0.270277998248404,-0.922929937106356,0.356043718282052,0.591949985610038
"ENSG00000109111",159.0281392766,0.176119121656264,0.192756100087662,0.913688965361762,0.360880303861267,0.598156344626321
"ENSG00000167863",15.540310150997,0.418659083190475,0.459369506862528,0.911377609824162,0.36209644673912,0.598342299184766
"ENSG00000108828",159.868538748967,0.158885924594993,0.176190206119164,0.901786359722696,0.367170367032333,0.602634689732806
"ENSG00000170921",34.4791030978858,0.284378285828993,0.315916123251999,0.900170218922795,0.368029672143097,0.602634689732806
"ENSG00000256618",40.1272202363217,-0.269565540501815,0.299043701362477,-0.901425240771312,0.367362266100293,0.602634689732806
"ENSG00000131462",41.6804550188144,-0.260639435183898,0.292851629072672,-0.890005071883071,0.373463162708514,0.609689862012092
"ENSG00000181610",11.6386378243856,-0.469390152658308,0.528649222710972,-0.887904743813343,0.374591992768133,0.609696276517502
"ENSG00000109089",10.9254595566686,0.472763685342881,0.537196732643949,0.880056889058234,0.378828491932319,0.613589092121904
"ENSG00000141551",143.762592767636,0.160859431845206,0.182943874100393,0.879282963893792,0.379247870591952,0.613589092121904
"ENSG00000157637",13.0888958257164,0.431920523529009,0.499504380779133,0.864698169123751,0.387204474636872,0.623160449051778
"ENSG00000198336",106.256010126073,-0.176487770262816,0.204710020722775,-0.86213547162804,0.388612973762917,0.623160449051778
"ENSG00000239671",7.72044649670586,-0.56318698647967,0.653122798616546,-0.862298770878341,0.388523128950636,0.623160449051778
"ENSG00000261192",7.18812935803455,-0.581568600065779,0.688398272112987,-0.844814148473525,0.398214613802646,0.636673512333434
"ENSG00000171302",15.7013248453187,0.39591661678035,0.472701865383015,0.837560935917931,0.402277340090206,0.641277406849681
"ENSG00000198231",92.5396365395701,0.177593374299674,0.212843966687562,0.834382938184794,0.40406522862783,0.642238574534557
"ENSG00000005156",32.2268528414457,-0.273906312489955,0.330819324063587,-0.827963460917134,0.407691193282718,0.646107095787231
"ENSG00000278311",126.960173645205,0.149870054884575,0.186685225116379,0.802795479884099,0.422092955190627,0.666980704703556
"ENSG00000108599",11.4752526707738,0.413672577270155,0.521337950070347,0.793482571553319,0.427496719547377,0.673555877891506
"ENSG00000108406",8.42664601654681,0.473275927596749,0.608007696369183,0.778404501165024,0.436330586045894,0.683930642384952
"ENSG00000109107",47.2879247018078,-0.217216329991704,0.279220378885437,-0.777938669300449,0.436605170230984,0.683930642384952
"ENSG00000179094",14.2881845395337,0.36450818386244,0.471357161469595,0.773316316497618,0.43933520168009,0.686223859684752
"ENSG00000007202",118.597127363132,0.140926390725978,0.18934531091382,0.744282443783995,0.456705620129012,0.709093968907519
"ENSG00000178921",15.0769552089615,-0.344518535820184,0.464119346633026,-0.742305914027306,0.457902009442125,0.709093968907519
"ENSG00000187531",21.6421897698654,0.294788477888881,0.395634874269827,0.745102358413004,0.456209843503931,0.709093968907519
"ENSG00000136485",39.9418793835423,0.215406491435185,0.29358582812217,0.733708751587111,0.463126263551215,0.713109189899882
"ENSG00000168259",83.4705481331416,0.162723657026231,0.221558481230412,0.734450137600488,0.462674439088899,0.713109189899882
"ENSG00000136448",119.430784878109,-0.148422324784809,0.203348195056393,-0.729892511431677,0.465455890084968,0.714665984209781
"ENSG00000109113",17.8710614484811,0.316783033922497,0.435582637445549,0.727262766441413,0.467065002454671,0.715110822967322
"ENSG00000226981",17.4836526195288,-0.317986506388621,0.440600070308276,-0.721712336918454,0.47047135555683,0.71706686813927
"ENSG00000277258",16.3781666787338,0.320578664657285,0.444709852131057,0.720871514586569,0.470988570216937,0.71706686813927
"ENSG00000264663",319.320557638507,0.127918422099089,0.179118476926232,0.714155369642689,0.475131110880871,0.721347512877961
"ENSG00000008838",73.2849686668163,0.163190344689072,0.230148841686529,0.709064375441625,0.478284528883631,0.721498606116892
"ENSG00000108830",8.7572945764514,0.452887267850584,0.638934202227901,0.708816754951308,0.478438198903706,0.721498606116892
"ENSG00000141543",74.8675504912396,-0.162767052376405,0.230042873918627,-0.707550943021087,0.479224166424504,0.721498606116892
"ENSG00000141127",25.9680474878739,-0.252192744310483,0.361290742917762,-0.698032676602202,0.485156758954495,0.726394926390432
"ENSG00000266826",12.7351260460751,-0.350983421781442,0.50169215098392,-0.699599188652029,0.484177649397069,0.726394926390432
"ENSG00000189159",47.762078875282,-0.210002846572942,0.304510440391343,-0.689640875048671,0.490420055834339,0.732252535157608
"ENSG00000006062",8.68937904820957,0.408746728088058,0.600954282659873,0.680162767588429,0.496401404482741,0.733337640216149
"ENSG00000108788",29.3522704508126,0.234205803408964,0.344463835966993,0.679914054697475,0.496558881843776,0.733337640216149
"ENSG00000141552",26.2852066600897,0.247397091496769,0.361295567672118,0.684749865853009,0.493501776332731,0.733337640216149
"ENSG00000167880",68.6745080588355,0.158315978846847,0.232729631746242,0.680257076243165,0.496341698105127,0.733337640216149
"ENSG00000087095",27.4509164382242,-0.241270176741184,0.362885901385954,-0.664865115507963,0.5061367697939,0.741153476407917
"ENSG00000175826",52.530619172224,-0.178718385843504,0.269280471171714,-0.663688625713744,0.506889620745037,0.741153476407917
"ENSG00000248278",52.5807427932847,-0.177800019316473,0.268168908309998,-0.663015039427835,0.507320922043058,0.741153476407917
"ENSG00000267312",13.2781592644417,-0.337458559637259,0.508823268509283,-0.663213694267407,0.507193702133677,0.741153476407917
"ENSG00000072849",21.0426394245964,0.263322430087944,0.403144730092182,0.653170959292294,0.513646070042373,0.748376800975716
"ENSG00000167699",20.2073580546084,-0.263369631665443,0.413901905805442,-0.63630929930833,0.524574844974446,0.762229850895809
"ENSG00000270647",118.30138804302,0.12050810408728,0.190023469849354,0.634174842627681,0.525966723680872,0.762229850895809
"ENSG00000064195",35.548430498822,-0.194097917623959,0.308177691180623,-0.629824686142509,0.528809292453509,0.763126699215946
"ENSG00000175931",17.7960136249342,-0.268485089824593,0.428362518671456,-0.626770733016712,0.530809530635446,0.763126699215946
"ENSG00000230201",12.9899147356276,0.311206210811129,0.494991979287309,0.628709603050952,0.529539190052626,0.763126699215946
"ENSG00000136451",108.823902093452,0.122347397755217,0.196138085151153,0.623781952704034,0.532770793432913,0.763920026562537
"ENSG00000108774",66.1410540554098,0.148571854921382,0.24778672828351,0.599595692435113,0.548775718633217,0.780668661242356
"ENSG00000133026",117.739186189092,-0.125004493590634,0.209225242112741,-0.597463730132881,0.550197815490436,0.780668661242356
"ENSG00000159202",165.283495445003,0.105838360502522,0.175771753833319,0.602135202012532,0.547084144025904,0.780668661242356
"ENSG00000175832",53.8677355275977,0.157859697365558,0.265183618511356,0.595284498536241,0.551653315970152,0.780668661242356
"ENSG00000180891",12.2628168290049,0.308573844067825,0.517780692571269,0.595954713057116,0.551205480854422,0.780668661242356
"ENSG00000005379",7.16977735713905,0.37821812223888,0.66335459632652,0.570159797389436,0.568569320669048,0.78926972476711
"ENSG00000029725",19.4642810042348,-0.232400858400316,0.407314047837715,-0.57056921958388,0.568291688337419,0.78926972476711
"ENSG00000068137",28.8523160607451,0.202220236671176,0.348911035830572,0.579575352753738,0.562201018125894,0.78926972476711
"ENSG00000108588",150.791376800893,0.102180071503407,0.179263575539957,0.569999070896763,0.568678328255809,0.78926972476711
"ENSG00000108784",8.88210700699877,0.339547822336574,0.596783162491128,0.568963475643671,0.569380926907639,0.78926972476711
"ENSG00000120063",35.079085738449,0.189078834303073,0.326224961309343,0.579596464795896,0.562186777592958,0.78926972476711
"ENSG00000176658",94.0480898306984,0.124232186920347,0.213991128035858,0.580548306187394,0.561544920904901,0.78926972476711
"ENSG00000177370",8.478899054045,-0.360386914656342,0.628041769166626,-0.57382634778345,0.566085317336108,0.78926972476711
"ENSG00000040633",43.2124799519141,0.164924842401908,0.293236426338638,0.562429587828384,0.573823364790276,0.791870080489996
"ENSG00000161542",19.8793563892916,-0.229901658500343,0.409144828626854,-0.5619077705856,0.57417885910068,0.791870080489996
"ENSG00000213859",7.26838489277815,0.367792233933443,0.676352900220809,0.543787472210691,0.586587730703731,0.806930330054371
"ENSG00000280852",13.841542070262,-0.259372214087599,0.481922643646631,-0.538203003131314,0.590436906978355,0.810169122993084
"ENSG00000109062",14.570157982635,-0.25540000185565,0.480466578444074,-0.531566634005488,0.595026179173141,0.814404517959198
"ENSG00000108854",49.2412905329352,-0.141508435874493,0.27564747699244,-0.51336742646251,0.607694326605233,0.823425812550091
"ENSG00000178999",14.8487528091086,-0.247718152401574,0.481326837368406,-0.514656846802772,0.606792833489808,0.823425812550091
"ENSG00000185813",40.6840358487354,-0.158038400362702,0.306708928644328,-0.515271599888667,0.606363241773376,0.823425812550091
"ENSG00000255987",17.7202871510083,-0.230472441116427,0.444351325165503,-0.518671663757467,0.603989725116739,0.823425812550091
"ENSG00000011258",20.2840666802307,0.205442824045974,0.409668368676915,0.501485688801119,0.616029347265769,0.823614194215385
"ENSG00000074755",22.0324427917545,0.190176926334839,0.384534658552328,0.494563811363078,0.620908052477618,0.823614194215385
"ENSG00000108395",19.6884688590077,-0.20615191236858,0.417295911499522,-0.49401852902845,0.621293093724474,0.823614194215385
"ENSG00000108510",80.7595292321628,-0.114735196831308,0.22497943440778,-0.509980821728567,0.610064897846203,0.823614194215385
"ENSG00000121060",12.7028118545249,0.253882180926243,0.509114285278015,0.498674243225377,0.61800889263136,0.823614194215385
"ENSG00000154229",22.891407384278,-0.192542503604166,0.380995698530358,-0.505366607410199,0.613301368063713,0.823614194215385
"ENSG00000166484",23.5364071419654,0.196840491966932,0.398694988959119,0.49371197887595,0.621509604121942,0.823614194215385
"ENSG00000176108",9.12053276015441,-0.307452849541474,0.616948777743817,-0.498344207222242,0.618241454122725,0.823614194215385
"ENSG00000182446",65.2288361372675,0.12027690203641,0.242874266544634,0.495222914092903,0.620442777619705,0.823614194215385
"ENSG00000076604",17.7265449220195,0.206018361316267,0.42734159450038,0.482092929795729,0.629739932155515,0.82717926591383
"ENSG00000092929",7.3452907114474,-0.316883375037872,0.65324429379474,-0.485091684761723,0.627611310220117,0.82717926591383
"ENSG00000109118",107.680105336847,0.106453042608295,0.221178923265276,0.481298312862378,0.63030449598231,0.82717926591383
"ENSG00000242660",7.49534033321262,-0.311157572907291,0.642037138768353,-0.484641080894787,0.627930967539797,0.82717926591383
"ENSG00000087157",54.642113687723,0.123627849681369,0.265399573492468,0.465817815961476,0.64134591148442,0.835258325796152
"ENSG00000108511",14.3446219147126,-0.219422428827282,0.472860737764649,-0.464031820160321,0.642624948075637,0.835258325796152
"ENSG00000159210",68.3795609145623,-0.123936256056244,0.265089173985904,-0.46752665977538,0.640123122780641,0.835258325796152
"ENSG00000270264",8.66959582826507,-0.284465886871713,0.606063546067396,-0.469366436436484,0.638807734835452,0.835258325796152
"ENSG00000108946",104.107649309179,-0.0913579437599778,0.202416413125757,-0.451336639895991,0.651746941215247,0.844170004941578
"ENSG00000108963",9.79223226101397,-0.25252816610072,0.566407317903898,-0.445841990593008,0.655711387602222,0.844170004941578
"ENSG00000136504",101.64322787892,-0.0912708241989475,0.203884833129992,-0.447658723789207,0.654399515060725,0.844170004941578
"ENSG00000215041",31.2506261785617,0.149313066820046,0.333369019214489,0.447891250278355,0.654231683380053,0.844170004941578
"ENSG00000072134",55.3146489074928,-0.116231299364909,0.264645985606234,-0.439195399464133,0.660519958264789,0.844343908913952
"ENSG00000141580",41.8206259645619,0.128597800720984,0.291282110123773,0.441488839346639,0.658859139517187,0.844343908913952
"ENSG00000275066",18.1096644478684,0.196414784715435,0.446085522235892,0.440307463310969,0.659714436007024,0.844343908913952
"ENSG00000067596",44.5102285788969,0.123331354589238,0.284697767249892,0.433200989879857,0.664868759814995,0.846242597615001
"ENSG00000169696",10.452683862888,-0.257416292195941,0.594708859123868,-0.432844219901431,0.665127945726919,0.846242597615001
"ENSG00000266707",20.4835126917318,-0.175923269362962,0.419090106833411,-0.419774331329878,0.674650318191126,0.853262891190456
"ENSG00000267189",15.0690817113684,-0.21034359817252,0.500759879599686,-0.420048823281673,0.674449787417497,0.853262891190456
"ENSG00000270714",11.2075246185485,-0.223516165993539,0.533717195999287,-0.41879138927695,0.675368598377685,0.853262891190456
"ENSG00000169727",49.612804888392,-0.11447438509464,0.275804200608408,-0.415056713574762,0.678100386331549,0.854721882306278
"ENSG00000186566",49.0393472685138,0.114422229571315,0.277732422968064,0.411987294636003,0.680348735785306,0.855566159618645
"ENSG00000153944",69.6156354588588,0.0978257443072535,0.240718880531089,0.406389993553577,0.684456070865762,0.858738866688062
"ENSG00000263219",48.9926291657212,-0.105198482565421,0.270461065629125,-0.38895980210947,0.697305882743918,0.872840158076682
"ENSG00000109103",7.40317302611154,-0.256729141604046,0.664214346218081,-0.386515502210719,0.699114923859192,0.87308822288406
"ENSG00000177731",87.0861829179547,0.0817458570137255,0.213387069096013,0.383087210298315,0.701655102324984,0.874246127494578
"ENSG00000141252",22.4946567353508,0.146132788631577,0.38603204549986,0.378550926885757,0.705021369199499,0.876425647032404
"ENSG00000125447",12.1658095179956,-0.198721604676449,0.531202557654714,-0.374097605165561,0.708331700360884,0.878525816008236
"ENSG00000129250",200.955217154873,0.0609549809666484,0.164158895560709,0.371316953360632,0.710401472191317,0.87908127380752
"ENSG00000004897",76.5578905809169,0.0835442782841848,0.228228274158091,0.366055777236062,0.714323455344893,0.881205905675277
"ENSG00000167721",7.18768518869568,-0.244146224477982,0.669529444878127,-0.364653453773678,0.715370107928269,0.881205905675277
"ENSG00000231096",23.1379621258853,-0.138055098265455,0.384838036505537,-0.358735585284248,0.719792904691775,0.884643433884222
"ENSG00000004975",16.1339669392557,-0.173722308900233,0.488745401705329,-0.355445408374343,0.722255935869996,0.885662256202574
"ENSG00000108591",22.936903540231,-0.137256081578743,0.39628721357968,-0.346355059853944,0.729075894389082,0.892007076205152
"ENSG00000073969",12.1382796659535,0.176395597505784,0.516866375762886,0.341278918067415,0.732893617199263,0.894658424599101
"ENSG00000141699",20.7943693135107,0.141123533565136,0.416189336418086,0.339084933746043,0.734545747942451,0.894660214347884
"ENSG00000167258",64.8621985075901,0.0791723945962066,0.240598702411997,0.32906409636671,0.742107241282423,0.901344587692178
"ENSG00000169683",8.71127207114228,-0.196804875804975,0.601101036415877,-0.327407314048971,0.743359835236907,0.901344587692178
"ENSG00000141034",11.5933140998705,-0.177895510450375,0.549406795411085,-0.323795613625906,0.746092777272376,0.90263902964649
"ENSG00000129245",92.070778475332,0.0674618565468621,0.213157996114338,0.316487571550802,0.751632457211499,0.907315794674015
"ENSG00000125686",137.068474476451,0.0585600458831722,0.186936799997421,0.313261197816482,0.754082227208183,0.90825014921519
"ENSG00000108443",33.2734675509566,-0.108964264173399,0.350387041578117,-0.310982574248843,0.755813869012801,0.908317332605185
"ENSG00000108528",43.1434288082701,-0.0892388519251247,0.289451873315021,-0.30830289990213,0.757851859647101,0.908751566214002
"ENSG00000108559",16.7820243384622,-0.13543530704962,0.446196943766472,-0.303532574442068,0.761484026829801,0.910854430014877
"ENSG00000124422",25.6863967566057,0.112431672921484,0.372799654610333,0.301587384889084,0.76296662587962,0.910854430014877
"ENSG00000226049",20.7155246032758,-0.118392221367855,0.402563322384771,-0.294095896929964,0.768684626097837,0.915663884274786
