"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000271250",52.6071465103124,-0.559582160669881,0.290851810496393,-1.92394250431121,0.0543617907069601,0.1812059690232
"ENSG00000102763",11.4926450827021,1.28251730862835,0.676326124255241,1.8963001171079,0.0579203708104704,0.190051216721856
"ENSG00000102554",17.6023074501838,0.936093664639264,0.497154225082604,1.88290397106397,0.0597133829816712,0.192920160402322
"ENSG00000139734",44.9648261373588,-0.579855830876188,0.309919829286976,-1.87098654581169,0.0613469458880625,0.194620118368583
"ENSG00000226617",15.7256310253291,-0.956296417793409,0.512586195288049,-1.86563045705126,0.0620930853842622,0.194620118368583
"ENSG00000228002",69.2695857120707,0.45458046160222,0.245429966913741,1.85217994085452,0.0639999882166853,0.197647022433881
"ENSG00000214182",1420.5324514089,0.174051534973448,0.0946707931985147,1.83849241242206,0.0659898789024412,0.200838761876995
"ENSG00000228036",29.5891775668436,-0.702430020680489,0.386376991193942,-1.81799133149703,0.0690654576972706,0.204278114315871
"ENSG00000271429",53.2448660559362,-0.510808554069554,0.280231516617647,-1.82280908384231,0.0683323114454698,0.204278114315871
"ENSG00000102786",49.7193960616203,0.524868252388008,0.2903672155423,1.80760163094772,0.0706685242215555,0.204611472198618
"ENSG00000125266",112.488737700795,-0.399579966291252,0.221929085114543,-1.80048489852071,0.0717841060030949,0.204611472198618
"ENSG00000133112",642.295308387378,-0.206320946613564,0.116520239758945,-1.77068762508897,0.0766126614461132,0.204611472198618
"ENSG00000225239",46.1967070182599,-0.548379675247352,0.308481847354442,-1.77767243016174,0.0754576702589314,0.204611472198618
"ENSG00000232858",88.2193224755314,-0.400951458675647,0.223937460380759,-1.79046175657218,0.0733797099824333,0.204611472198618
"ENSG00000233440",22.1435757750185,-0.795159913214581,0.442602375022477,-1.79655591132831,0.0724061490023831,0.204611472198618
"ENSG00000234421",28.8488949214466,-0.690674533993121,0.388477315480924,-1.77790184000341,0.0754199779823274,0.204611472198618
"ENSG00000235472",172.342578224865,-0.309272517012456,0.174875794234505,-1.76852673273768,0.0769728871604323,0.204611472198618
"ENSG00000118903",159.873543546576,-0.300904559275913,0.178786364258096,-1.68303975823081,0.0923673950629303,0.232347950231981
"ENSG00000134882",11.733491090997,0.990586205469909,0.58635926656226,1.68938441320724,0.0911457860382006,0.232347950231981
"ENSG00000180776",9.97344741035523,1.08685683943119,0.640833448255203,1.69600516700615,0.0898849015390019,0.232347950231981
"ENSG00000230871",36.7407896070182,-0.610327801147085,0.360471457746281,-1.6931376618913,0.0904292669767937,0.232347950231981
"ENSG00000235137",335.354988498585,-0.222122292144307,0.13220831420009,-1.68009321870739,0.0929391800927924,0.232347950231981
"ENSG00000123200",26.742468505407,0.635943257047606,0.385154076940618,1.65113988173012,0.0987100153873092,0.242123716449188
"ENSG00000215357",59.8501246191275,-0.447116091153472,0.271150032670889,-1.64896196673582,0.0991554267363341,0.242123716449188
"ENSG00000139746",77.4456976185557,0.395879975322458,0.243908362839141,1.6230684783184,0.104574767089266,0.24835494442839
"ENSG00000230009",79.6409793980923,0.379349351522812,0.233854127029096,1.62216231264379,0.104768598835547,0.24835494442839
"ENSG00000230022",15.0760044391686,0.867530298680045,0.535547790223689,1.61989334008398,0.105255190733937,0.24835494442839
"ENSG00000180389",9.6786081050747,-1.0509325237109,0.661429481388238,-1.58888067932072,0.112087333933046,0.261537112510441
"ENSG00000279730",179.296048961349,0.265699097564278,0.16965939053995,1.56607362975121,0.117331380776978,0.27076472486995
"ENSG00000235315",92.8280908708495,-0.345221513881929,0.222863792723455,-1.54902467405418,0.121375788788147,0.277053430929465
"ENSG00000234363",25.8769127988066,-0.62548015058567,0.407331761201303,-1.53555457777464,0.124647661654801,0.281462461801163
"ENSG00000227590",54.3628410900132,-0.434515530294512,0.28992262395974,-1.49872929666521,0.133943873225425,0.299236312524885
"ENSG00000102753",92.2444602415931,0.327775254133088,0.221139520886734,1.48221020294682,0.138284372600662,0.305681244696199
"ENSG00000139517",10.0699398379631,0.950962709207657,0.669452675359691,1.42050774342893,0.155459915873841,0.340068565974028
"ENSG00000151287",19.8766192382927,-0.629122833995779,0.453252399413738,-1.38801876131163,0.165131332249349,0.357500822395497
"ENSG00000277914",20.1420912191216,0.618110250279995,0.448262966109915,1.37890099564556,0.167925281164333,0.359839888209286
"ENSG00000214178",144.454743388002,-0.256850019712062,0.187440663038554,-1.37030042226873,0.17059314130905,0.361864239140409
"ENSG00000242381",7.88932271536005,-1.27967871867879,0.954138395543137,-1.34118774032811,0.179859505757266,0.377704962090258
"ENSG00000236608",84.8209285450469,-0.301577807946054,0.225997425374915,-1.33443028143244,0.182062881452977,0.37854658519926
"ENSG00000132964",44.3595345596413,-0.398156290140433,0.307521819721568,-1.2947253320136,0.195414997978578,0.401597268213656
"ENSG00000134884",183.487830311662,0.253870382592362,0.196765019866426,1.29022111127629,0.196973898219079,0.401597268213656
"ENSG00000088448",12.8481747963103,0.708891738862996,0.556054469355306,1.27486024828627,0.202358711307832,0.40860893629466
"ENSG00000139842",30.7928106152445,0.439180308110214,0.362085030838224,1.21292036595248,0.225160268326273,0.450320536652546
"ENSG00000223717",28.2639802992554,0.458444395552097,0.380031773282803,1.20633175376876,0.227689598754569,0.451083167343957
"ENSG00000176268",19.4083164733864,-0.58021450279185,0.483563963081091,-1.19987126231437,0.230189342432062,0.451773475801242
"ENSG00000233524",45.5314250757617,-0.354715596727907,0.298788130455413,-1.18718101748971,0.235156226754932,0.457248218690146
"ENSG00000120694",37.3605227625297,0.403509084706374,0.345346941724329,1.16841655725005,0.242638779456984,0.467469208128134
"ENSG00000102572",32.5432859672946,0.406263837993977,0.350202365789902,1.16008307675942,0.246014983629972,0.469664968748128
"ENSG00000188811",11.7394762127391,0.672898922125674,0.58380990547577,1.1525993577949,0.249074866951055,0.471222721258753
"ENSG00000102580",11.3578787327088,0.680688357433063,0.594571800068459,1.14483794447481,0.252276293881507,0.473018051027826
"ENSG00000229696",27.8777823292512,-0.448114622889265,0.394116378944066,-1.13701091055864,0.255533724630605,0.474885682941832
"ENSG00000102547",9.8684537234587,-0.714566504888112,0.651083390481609,-1.09750381492537,0.272421214000341,0.480743318824131
"ENSG00000118922",16.8685494131602,0.575333463774334,0.52229781009511,1.10154293710243,0.27066042791691,0.480743318824131
"ENSG00000122042",10.5178678515897,0.668584922757238,0.609085987262414,1.09768560882881,0.272341795986382,0.480743318824131
"ENSG00000188342",10.3775894646176,-0.690711674580224,0.623598612841462,-1.10762221139806,0.268025006804438,0.480743318824131
"ENSG00000225777",16.5210589890228,-0.558177068036052,0.501557836480715,-1.11288674493179,0.265757073548187,0.480743318824131
"ENSG00000232163",35.73925744367,-0.37361681125446,0.339669948329264,-1.09994073097185,0.271357946508198,0.480743318824131
"ENSG00000225530",58.8109938185751,0.286301039457033,0.265706883462573,1.0775070473376,0.281253804082309,0.49216876330689
"ENSG00000226161",102.565974168014,-0.237662128722221,0.22163663845076,-1.07230523970892,0.283582954095875,0.49216876330689
"ENSG00000260615",58.6910862134327,-0.289674027345478,0.271954827605468,-1.06515493729612,0.286805821948118,0.493682152533645
"ENSG00000133121",8.84476192749203,0.710014404819003,0.677527869786357,1.04794863278892,0.294662273927724,0.503081931096115
"ENSG00000121390",38.3373457167285,0.332925147709497,0.326104784226127,1.02091463791172,0.307294883339418,0.515015640345938
"ENSG00000235438",32.7000658332043,-0.360436712322166,0.353448612678598,-1.01977118990681,0.307836989776702,0.515015640345938
"ENSG00000235879",19.3901443374702,0.467114745770462,0.459169802419802,1.01730284376017,0.309009384207563,0.515015640345938
"ENSG00000102699",11.0024559941708,0.605026541300209,0.602376978402681,1.00439851287902,0.315186566538719,0.517102960727586
"ENSG00000227105",24.4742497927639,-0.418597225851298,0.415589421605833,-1.00723744178532,0.313820684250432,0.517102960727586
"ENSG00000229303",134.367521836323,-0.209715521888066,0.210915195592607,-0.99431205655349,0.320070967820623,0.521045761568456
"ENSG00000127870",18.1756884661867,0.447433624800675,0.458697354164623,0.975444093449239,0.329340020670353,0.532010802621339
"ENSG00000102606",18.6631028545547,0.451984047245571,0.472073222690562,0.957444789326339,0.338342800725866,0.542381588949861
"ENSG00000225674",54.1914768725219,-0.258864393937195,0.277360261602583,-0.933314644432049,0.350657536170614,0.557864262089613
"ENSG00000231981",16.2854689832319,-0.478562962249667,0.517482980936792,-0.924789760975967,0.355075277647803,0.560645175233374
"ENSG00000139496",36.8451445670495,0.315656962304836,0.344706480174844,0.915726800797964,0.359810204454948,0.563881663698053
"ENSG00000277358",88.4011300474365,-0.21381480748734,0.236727910706046,-0.903209118221984,0.366414919434352,0.569978763564547
"ENSG00000136144",11.8321692878195,0.515241255298338,0.583155237299971,0.883540474889539,0.376944324106532,0.577797869068407
"ENSG00000136152",15.1640830839109,0.475920039278798,0.537319017803951,0.885730866597476,0.375762571189816,0.577797869068407
"ENSG00000236444",99.1138400778867,-0.191988194663251,0.220418005365731,-0.871018655416523,0.383743967066682,0.583958210753647
"ENSG00000218198",21.8060753149906,-0.372980138174257,0.44264395892373,-0.842618837679706,0.39944165219809,0.599162478297136
"ENSG00000232701",9.98990927942249,-0.539362417813423,0.639937027653631,-0.842836708153971,0.399319774955655,0.599162478297136
"ENSG00000139793",102.827829614363,0.18634861516953,0.223604389184653,0.833385318816989,0.404627451911794,0.602636630506927
"ENSG00000232378",25.6979704196773,-0.32143303823395,0.397099754137622,-0.809451617344874,0.418255421974294,0.618546750807054
"ENSG00000179611",33.4918540439658,0.283828959887098,0.353937749061467,0.801917740166807,0.422600543483164,0.620602196723527
"ENSG00000125247",19.3354817296171,0.36484561648047,0.463199571819918,0.787663976128014,0.430893282297671,0.6219955601234
"ENSG00000165487",15.4434583804906,0.392650787198354,0.500171915527881,0.785031656133573,0.432435008466745,0.6219955601234
"ENSG00000214281",21.5025125736892,0.338512399204554,0.4271448978445,0.792500158407108,0.428069099440069,0.6219955601234
"ENSG00000023516",11.6825982668754,0.414496495878619,0.579861251117617,0.714820131677577,0.474720193818357,0.677224820546869
"ENSG00000130177",10.1311828941446,-0.457668163182028,0.643985830337932,-0.710680486466396,0.47728225448065,0.677224820546869
"ENSG00000139505",13.5728570043661,0.366680741560459,0.531038933567443,0.690496907820206,0.489881753827421,0.690437371166164
"ENSG00000136100",25.4590770432369,-0.274808070523093,0.405999689250892,-0.676867686845131,0.498489907644617,0.693264109969335
"ENSG00000177197",32.1926488538152,0.240654931342727,0.352974232609765,0.681791782826215,0.495370620926716,0.693264109969335
"ENSG00000134900",67.1819059007069,0.173275230520637,0.259339337096992,0.668140947918874,0.504043625753268,0.693462876277285
"ENSG00000205105",9.80651133252878,0.423573207383085,0.635736135843697,0.666272032532732,0.505237238430593,0.693462876277285
"ENSG00000125257",10.4038158604321,-0.333335542021107,0.60793857174975,-0.548304643776279,0.583482739321044,0.795658280892333
"ENSG00000226633",40.6720817548636,-0.171879466186206,0.316678783200287,-0.542756494291246,0.587297471238597,0.795693348129712
"ENSG00000165475",13.8837980983905,0.284786136477241,0.534455440320263,0.532852909695499,0.594135404737236,0.797909174624976
"ENSG00000185989",11.4753443642508,-0.297387126341267,0.579668851676149,-0.51302933645883,0.607930799714267,0.797909174624976
"ENSG00000223625",16.7754036969827,-0.260913328300245,0.498076519319493,-0.523841855979726,0.600388538526728,0.797909174624976
"ENSG00000238213",79.1890375189224,-0.134817933377753,0.261142351328599,-0.516262232808455,0.605671270174204,0.797909174624976
"ENSG00000271625",52.4106025606928,0.14526048379643,0.279314527530903,0.520060610812157,0.603021330931222,0.797909174624976
"ENSG00000230584",26.0546062067832,-0.194022911412813,0.387505396657493,-0.500697314376515,0.616584162649571,0.801211024109671
"ENSG00000230793",167.738149260556,0.083933846364576,0.170192470283702,0.493170151562303,0.621892366332744,0.801211024109671
"ENSG00000231404",64.0176139306289,-0.127360035617851,0.257387025463105,-0.494819175087391,0.62072776769843,0.801211024109671
"ENSG00000215482",85.1758784452748,-0.10893715676661,0.229223907570389,-0.475243433031339,0.634613472830949,0.809404731851781
"ENSG00000232150",164.702470200448,0.0825356111229746,0.174363509170966,0.473353693759667,0.635960860740685,0.809404731851781
"ENSG00000198176",55.3587147159084,-0.12751169836618,0.27786215193226,-0.458902723812728,0.646304022686704,0.812966730885602
"ENSG00000230243",8.78216655235667,-0.30544826579399,0.666005994041023,-0.458626902050337,0.646502114561407,0.812966730885602
"ENSG00000244754",17.7095733263346,0.215606882366901,0.476905658761121,0.452095458307189,0.65120021539444,0.81400026924305
"ENSG00000235115",73.553005965798,0.109133041783052,0.250598679021965,0.435489293913982,0.663207308401337,0.824103756001662
"ENSG00000204718",21.5632557110165,0.196440231228081,0.457516110861476,0.429362434599725,0.667659487153413,0.824755837071863
"ENSG00000153487",14.7970012725772,-0.222153257452475,0.531075747106255,-0.418308044874863,0.675721908482027,0.829833922697226
"ENSG00000225131",92.442460236164,0.0863803616186095,0.221562377615806,0.389869266380572,0.696633221068952,0.850540560607441
"ENSG00000139687",11.4737978163873,0.227607015383977,0.603799787746062,0.376957759845555,0.706204995981703,0.851152524347157
"ENSG00000186184",92.0261825079571,0.0834694872381083,0.223895988800079,0.372804746013738,0.709293770289297,0.851152524347157
"ENSG00000237876",10.2734437613656,0.232273778363571,0.614285522876493,0.378120222133692,0.705341286511566,0.851152524347157
"ENSG00000102710",53.0034112415342,-0.104665348320786,0.285996798744513,-0.365966852706927,0.714389810040495,0.852396932434681
"ENSG00000139514",35.3312289859519,-0.130476155302052,0.37357680377072,-0.349261929501734,0.726892676808268,0.862415040280996
"ENSG00000083520",15.6734959300474,0.147558192417303,0.498488804596066,0.296011045898759,0.767221645818359,0.905149132707052
"ENSG00000120697",8.26634902316966,0.19950725359839,0.698020637753316,0.285818560093773,0.775017091972419,0.909237929129654
"ENSG00000136143",23.1269738376114,0.111068177927404,0.41807220535962,0.265667452902938,0.79049533165267,0.917149279818015
"ENSG00000152484",21.6691203499931,0.115796310727447,0.432167571578713,0.267943081209081,0.788743131699581,0.917149279818015
"ENSG00000102543",10.2026255635561,0.132268143110625,0.622567223189449,0.212456001832232,0.831751299666503,0.919795935064813
"ENSG00000125249",64.9050311069806,-0.061685400977033,0.267942588983067,-0.230218724134711,0.817921812835084,0.919795935064813
"ENSG00000150459",73.2226157486243,0.0531496367660332,0.246993216178009,0.215186625723874,0.829621817813576,0.919795935064813
"ENSG00000165416",17.8044903787112,0.124082635323783,0.48735006912335,0.254606787164274,0.799026816517297,0.919795935064813
"ENSG00000215349",8.29578239973054,0.184518770370189,0.737341713908018,0.250248652544304,0.802395062590659,0.919795935064813
"ENSG00000215572",18.3974103090723,0.100129777265748,0.470174055645123,0.212963212375385,0.831355656726233,0.919795935064813
"ENSG00000233662",106.407567655286,-0.043905691846186,0.206476013922393,-0.212643062078333,0.831605380804018,0.919795935064813
"ENSG00000234152",14.5139175792639,0.111679175245295,0.527073101369377,0.211885552412263,0.832196322201498,0.919795935064813
"ENSG00000234227",10.3795488383136,-0.145042125308714,0.603338250099134,-0.24039935357137,0.810020679289426,0.919795935064813
"ENSG00000226057",10.7397842033461,0.12017838028865,0.60498738516502,0.198646092853438,0.842539595168442,0.926352434478391
"ENSG00000152767",14.5201918761808,-0.099356885955336,0.536890044700018,-0.185060026603493,0.853181954152948,0.933167762354787
"ENSG00000224117",13.2378177994062,0.0909466403341551,0.54183638579774,0.167848898150787,0.866702152999785,0.943043793419455
"ENSG00000132953",31.6000227748299,0.0560092481979738,0.365809952600125,0.153110236066209,0.878311343844054,0.950749392820884
"ENSG00000214455",45.3436251757401,-0.0439262464943968,0.31339536913989,-0.140162398107387,0.888531680537303,0.956550015746389
"ENSG00000279081",24.1162720019814,-0.0563141479804301,0.417799976223181,-0.134787341276315,0.89278001469663,0.956550015746389
"ENSG00000136153",35.9849150586018,-0.0323418723509773,0.340648332388809,-0.0949421126596414,0.924360806512039,0.975456127475016
"ENSG00000183722",25.9142845547662,-0.0373434891680748,0.387948951053653,-0.0962587708167569,0.923315055100813,0.975456127475016
"ENSG00000232314",23.7369601315292,0.0407605029787515,0.420217995364775,0.0969984708612225,0.922727608800397,0.975456127475016
"ENSG00000234239",20.7715555046157,-0.0394221049481272,0.443577134980141,-0.0888731673464009,0.929182708504546,0.975641843929773
"ENSG00000133119",13.8338739822033,-0.0270942997476017,0.548073598017621,-0.0494355134887022,0.960572227077564,0.983710119110425
"ENSG00000165474",42.8586673628607,-0.0248187436288519,0.387964074730222,-0.0639717572976572,0.948992715142608,0.983710119110425
"ENSG00000172766",12.274774155646,-0.0400761823894914,0.576729587238733,-0.0694886880719407,0.944600636499634,0.983710119110425
"ENSG00000215049",23.1930949717782,-0.0212492579415876,0.423306675064566,-0.0501982585990324,0.959964399242956,0.983710119110425
"ENSG00000230535",18.2309936351211,0.0215415891958152,0.466654279630883,0.0461617735786208,0.963181310241467,0.983710119110425
"ENSG00000235768",35.3892248213078,0.0151385467405926,0.344729978616164,0.0439142159941027,0.964972783508322,0.983710119110425
"ENSG00000083642",57.2068427291449,-0.0100512840431974,0.268473787015457,-0.0374386049190667,0.97013529196038,0.984195223727922
"ENSG00000120688",10.0720263652295,-0.0146649226390828,0.650142659675677,-0.0225564688316229,0.982004067823867,0.98670265188044
"ENSG00000231222",20.2896720029518,0.0111993122929337,0.438645025884734,0.0255316067253813,0.979630938178127,0.98670265188044
"ENSG00000126216",8.12685993899317,0.0104975207144166,0.693603104013798,0.0151347660552104,0.987924664833291,0.987924664833291
"ENSG00000027001",2.13205720126245,1.16188791669094,1.36388589915652,0.851895248282502,0.394272234399286,NA
"ENSG00000032742",2.71421720537477,0.611166041880951,1.17842654160864,0.51862888377129,0.604019563033958,NA
"ENSG00000075673",3.05280689792681,1.44933392275953,1.15008715894529,1.26019485696082,0.207599077718146,NA
"ENSG00000083535",7.2049930236154,0.762273689492437,0.745649148054261,1.02229539386125,0.306641112648631,NA
"ENSG00000083544",7.2360222836584,0.446383678110157,0.735453393494261,0.606950327592227,0.543883877220658,NA
"ENSG00000083635",0.38115276754983,-1.85457175719528,3.22387400095247,-0.575261860931091,0.565114211184406,NA
"ENSG00000088451",4.40673721148457,1.16390054825306,0.931410411843916,1.24961084120681,0.211441740907536,NA
"ENSG00000102452",1.31763627091581,1.77070775977777,1.98487287491232,0.892101344201196,0.372338614479672,NA
"ENSG00000102738",0.769633985899679,-1.47181404153561,2.3828434092991,-0.617671323172904,0.536792018954401,NA
"ENSG00000102743",2.77513543671217,-0.976462835543612,1.19955031036058,-0.814024078114817,0.415631157372259,NA
"ENSG00000102755",0.42240436245091,-1.97873890730472,3.10771521577434,-0.636718222204181,0.524308401963279,NA
"ENSG00000102780",6.57086539140359,0.279909373955471,0.775825049072467,0.360789296878355,0.718256964529405,NA
"ENSG00000102781",3.41224660221252,-0.120089670667532,1.05834933927037,-0.113468838890496,0.909658866463227,NA
"ENSG00000102802",2.31283794646435,0.233413726648006,1.27757455427632,0.182700669692207,0.855032890267035,NA
"ENSG00000118939",2.24086165339774,-0.52575930275208,1.29509317327994,-0.405962531190361,0.684770131260763,NA
"ENSG00000120662",3.4960850824057,0.0885834689488059,1.08029282409986,0.081999497703428,0.934647112886723,NA
"ENSG00000120675",2.12377067729357,-0.667137886691949,1.43734160429971,-0.464147064759172,0.642542383893369,NA
"ENSG00000120685",1.47464955751916,-0.646367867232657,1.7583513091419,-0.367598820481496,0.713172394457679,NA
"ENSG00000120686",1.22093469136593,-0.227742196059595,1.7742506612262,-0.128359651224366,0.897864360614563,NA
"ENSG00000120693",0.630046717681844,0.369651510988584,2.44916205309356,0.150929788627777,0.880031101725793,NA
"ENSG00000120696",0.866805946267207,-0.634484156717401,2.14738329531186,-0.295468516544112,0.767635999462031,NA
"ENSG00000120699",6.24118012550143,-0.563183711239999,0.85455356017682,-0.659038517285526,0.5098710350617,NA
"ENSG00000121388",2.3833080052793,0.907912099496304,1.26817465223387,0.715920396214379,0.474040503531893,NA
"ENSG00000121742",1.29713966610999,2.98856233761866,1.92046948738748,1.55616236407076,0.119669488383303,NA
"ENSG00000121743",1.91359451832805,0.94816846242049,1.40537977818636,0.674670631481621,0.499885047343067,NA
